timestamp,raw_value,attention,label
1644035725.4938612,55,0,0
1644035725.4939651,34,0,0
1644035725.4940622,-4,0,0
1644035725.494154,-36,0,0
1644035725.494246,-39,0,0
1644035725.494336,-34,0,0
1644035725.494705,-25,0,0
1644035725.4961889,-7,0,0
1644035725.4986691,16,0,0
1644035725.499917,33,0,0
1644035725.5011241,56,0,0
1644035725.5024178,81,0,0
1644035725.504873,97,0,0
1644035725.5059662,102,0,0
1644035725.5099788,85,0,0
1644035725.5112581,48,0,0
1644035725.512413,22,0,0
1644035725.513688,24,0,0
1644035725.5161002,53,0,0
1644035725.5186281,76,0,0
1644035725.519913,76,0,0
1644035725.523498,59,0,0
1644035725.52471,44,0,0
1644035725.5260339,45,0,0
1644035725.528672,66,0,0
1644035725.529891,76,0,0
1644035725.531002,56,0,0
1644035725.534902,33,0,0
1644035725.536136,24,0,0
1644035725.537421,36,0,0
1644035725.540989,45,0,0
1644035725.5422459,43,0,0
1644035725.5435252,34,0,0
1644035725.546176,27,0,0
1644035725.547445,41,0,0
1644035725.548723,72,0,0
1644035725.552415,93,0,0
1644035725.553675,106,0,0
1644035725.554871,117,0,0
1644035725.557306,119,0,0
1644035725.5584881,97,0,0
1644035725.561184,59,0,0
1644035725.5636852,25,0,0
1644035725.5648818,17,0,0
1644035725.566227,29,0,0
1644035725.5699399,39,0,0
1644035725.571274,29,0,0
1644035725.572501,16,0,0
1644035725.574711,9,0,0
1644035725.5772722,27,0,0
1644035725.578731,58,0,0
1644035725.5798771,70,0,0
1644035725.58367,54,0,0
1644035725.5874681,22,0,0
1644035725.588661,-9,0,0
1644035725.589678,-35,0,0
1644035725.5909991,-42,0,0
1644035725.592192,-34,0,0
1644035725.594919,-4,0,0
1644035725.596203,26,0,0
1644035725.598675,27,0,0
1644035725.602411,11,0,0
1644035725.6036649,6,0,0
1644035725.6048892,4,0,0
1644035725.607381,-11,0,0
1644035725.608542,-24,0,0
1644035725.610035,-4,0,0
1644035725.611167,20,0,0
1644035725.613733,19,0,0
1644035725.6161542,18,0,0
1644035725.617454,32,0,0
1644035725.6211798,40,0,0
1644035725.6224,36,0,0
1644035725.623463,25,0,0
1644035725.626128,23,0,0
1644035725.6274638,42,0,0
1644035725.6298702,67,0,0
1644035725.63244,67,0,0
1644035725.6336799,55,0,0
1644035725.634969,40,0,0
1644035725.638926,35,0,0
1644035725.6397781,45,0,0
1644035725.6437151,66,0,0
1644035725.644949,82,0,0
1644035725.6462169,85,0,0
1644035725.647469,74,0,0
1644035725.6487198,56,0,0
1644035725.651129,41,0,0
1644035725.6536682,41,0,0
1644035725.6548722,53,0,0
1644035725.6574469,55,0,0
1644035725.658488,42,0,0
1644035725.659967,26,0,0
1644035725.662391,19,0,0
1644035725.664876,17,0,0
1644035725.66622,24,0,0
1644035725.668633,36,0,0
1644035725.669915,34,0,0
1644035725.672383,24,0,0
1644035725.674879,29,0,0
1644035725.676204,50,0,0
1644035725.6785421,67,0,0
1644035725.679871,65,0,0
1644035725.682423,52,0,0
1644035725.683685,48,0,0
1644035725.686136,44,0,0
1644035725.687417,38,0,0
1644035725.689706,18,0,0
1644035725.692249,6,0,0
1644035725.693641,7,0,0
1644035725.751137,18,0,0
1644035725.75247,28,0,0
1644035725.754883,36,0,0
1644035725.7604249,36,0,0
1644035725.76053,36,0,0
1644035725.760633,45,0,0
1644035725.760857,57,0,0
1644035725.7609658,49,0,0
1644035725.761058,24,0,0
1644035725.761146,21,0,0
1644035725.7612329,34,0,0
1644035725.7613199,40,0,0
1644035725.761407,36,0,0
1644035725.761493,7,0,0
1644035725.761581,-6,0,0
1644035725.7616682,23,0,0
1644035725.761754,73,0,0
1644035725.7618408,104,0,0
1644035725.761945,99,0,0
1644035725.7621062,82,0,0
1644035725.762194,82,0,0
1644035725.762281,98,0,0
1644035725.762367,101,0,0
1644035725.762454,67,0,0
1644035725.76254,13,0,0
1644035725.7626271,-28,0,0
1644035725.7627132,-52,0,0
1644035725.762799,-53,0,0
1644035725.7628841,-53,0,0
1644035725.7629702,-56,0,0
1644035725.763055,-49,0,0
1644035725.7631402,-17,0,0
1644035725.763285,18,0,0
1644035725.763382,34,0,0
1644035725.764895,20,0,0
1644035725.7662332,-3,0,0
1644035725.771199,-7,0,0
1644035725.7725282,10,0,0
1644035725.773407,33,0,0
1644035725.774722,40,0,0
1644035725.776219,41,0,0
1644035725.777456,45,0,0
1644035725.779876,56,0,0
1644035725.781006,56,0,0
1644035725.7824361,48,0,0
1644035725.783683,35,0,0
1644035725.786135,25,0,0
1644035725.787421,18,0,0
1644035725.789719,5,0,0
1644035725.790904,-8,0,0
1644035725.793633,-5,0,0
1644035725.796175,12,0,0
1644035725.797408,40,0,0
1644035725.798723,55,0,0
1644035725.801127,43,0,0
1644035725.80366,13,0,0
1644035725.804875,-3,0,0
1644035725.807384,5,0,0
1644035725.8086662,36,0,0
1644035725.8110452,71,0,0
1644035725.813681,85,0,0
1644035725.815045,74,0,0
1644035725.8162172,69,0,0
1644035725.8186328,70,0,0
1644035725.821177,82,0,0
1644035725.822438,88,0,0
1644035725.824827,66,0,0
1644035725.825929,28,0,0
1644035725.828649,-4,0,0
1644035725.8298712,-17,0,0
1644035725.832473,-14,0,0
1644035725.83491,1,0,0
1644035725.836138,29,0,0
1644035725.838635,49,0,0
1644035725.839672,50,0,0
1644035725.842324,58,0,0
1644035725.843625,60,0,0
1644035725.846175,52,0,0
1644035725.848667,58,0,0
1644035725.849911,82,0,0
1644035725.852416,91,0,0
1644035725.8536599,99,0,0
1644035725.856004,102,0,0
1644035725.857277,105,0,0
1644035725.8599622,103,0,0
1644035725.861183,90,0,0
1644035725.8637052,65,0,0
1644035725.8661811,32,0,0
1644035725.867415,16,0,0
1644035725.869916,3,0,0
1644035725.871176,7,0,0
1644035725.873556,23,0,0
1644035725.874937,33,0,0
1644035725.8773298,26,0,0
1644035725.879879,10,0,0
1644035725.8810081,18,0,0
1644035725.9136372,37,0,0
1644035725.9147022,43,0,0
1644035725.9158962,36,0,0
1644035725.9171991,28,0,0
1644035725.9211378,41,0,0
1644035725.921243,61,0,0
1644035725.9213362,56,0,0
1644035725.921427,26,0,0
1644035725.921516,20,0,0
1644035725.9216099,52,0,0
1644035725.9217,75,0,0
1644035725.92179,66,0,0
1644035725.921889,48,0,0
1644035725.9222422,28,0,0
1644035725.922345,11,0,0
1644035725.922453,-8,0,0
1644035725.922549,-33,0,0
1644035725.9227462,-35,0,0
1644035725.922889,-19,0,0
1644035725.923442,-2,0,0
1644035725.926114,0,0,0
1644035725.927267,-2,0,0
1644035725.9273841,6,0,0
1644035725.9283662,23,0,0
1644035725.929837,36,0,0
1644035725.932449,34,0,0
1644035725.9348748,13,0,0
1644035725.9360461,6,0,0
1644035725.937315,20,0,0
1644035725.939622,34,0,0
1644035725.942154,28,0,0
1644035725.943551,12,0,0
1644035725.946364,8,0,0
1644035725.947167,16,0,0
1644035725.949912,32,0,0
1644035725.951066,38,0,0
1644035725.954956,32,0,0
1644035725.95595,16,0,0
1644035725.95732,9,0,0
1644035725.959965,34,0,0
1644035725.96115,72,0,0
1644035725.9636962,93,0,0
1644035725.965993,85,0,0
1644035725.9674811,54,0,0
1644035725.968631,16,0,0
1644035725.971216,-10,0,0
1644035725.9736052,-18,0,0
1644035725.974935,-5,0,0
1644035725.9771898,16,0,0
1644035725.978373,28,0,0
1644035725.9809752,32,0,0
1644035725.982086,26,0,0
1644035725.984583,18,0,0
1644035725.987316,-7,0,0
1644035725.988587,-29,0,0
1644035725.990836,-26,0,0
1644035725.99365,-2,0,0
1644035725.994955,20,0,0
1644035725.996171,26,0,0
1644035725.998713,24,0,0
1644035725.999826,11,0,0
1644035726.002271,9,0,0
1644035726.004621,24,0,0
1644035726.037417,44,0,0
1644035726.038743,59,0,0
1644035726.040967,65,0,0
1644035726.044802,58,0,0
1644035726.044907,43,0,0
1644035726.045001,29,0,0
1644035726.045092,23,0,0
1644035726.045184,26,0,0
1644035726.045274,39,0,0
1644035726.045364,52,0,0
1644035726.045456,53,0,0
1644035726.045543,42,0,0
1644035726.045629,32,0,0
1644035726.045808,26,0,0
1644035726.045897,27,0,0
1644035726.045983,27,0,0
1644035726.046068,29,0,0
1644035726.046154,24,0,0
1644035726.046239,16,0,0
1644035726.047489,7,0,0
1644035726.048824,2,0,0
1644035726.049967,1,0,0
1644035726.05114,5,0,0
1644035726.053663,1,0,0
1644035726.054877,7,0,0
1644035726.056125,16,0,0
1644035726.057153,8,0,0
1644035726.059962,-3,0,0
1644035726.061145,-5,0,0
1644035726.062439,-4,0,0
1644035726.064756,7,0,0
1644035726.067413,19,0,0
1644035726.068712,10,0,0
1644035726.071172,-5,0,0
1644035726.07348,-10,0,0
1644035726.074788,-17,0,0
1644035726.076203,-23,0,0
1644035726.07865,-22,0,0
1644035726.079929,-6,0,0
1644035726.0824409,23,0,0
1644035726.084946,38,0,0
1644035726.086139,35,0,0
1644035726.088641,32,0,0
1644035726.0896761,54,0,0
1644035726.092245,83,0,0
1644035726.093635,82,0,0
1644035726.096168,64,0,0
1644035726.098727,48,0,0
1644035726.099961,38,0,0
1644035726.102411,35,0,0
1644035726.103662,37,0,0
1644035726.1060648,35,0,0
1644035726.107296,35,0,0
1644035726.109846,50,0,0
1644035726.112446,67,0,0
1644035726.1137888,69,0,0
1644035726.11604,59,0,0
1644035726.1174688,53,0,0
1644035726.1199229,50,0,0
1644035726.1211772,44,0,0
1644035726.1234822,43,0,0
1644035726.1248908,61,0,0
1644035726.1274161,86,0,0
1644035726.12993,88,0,0
1644035726.1310809,70,0,0
1644035726.133761,64,0,0
1644035726.134751,73,0,0
1644035726.13858,74,0,0
1644035726.139699,45,0,0
1644035726.140925,10,0,0
1644035726.142174,4,0,0
1644035726.1449192,24,0,0
1644035726.14741,39,0,0
1644035726.148934,32,0,0
1644035726.151118,8,0,0
1644035726.15243,-3,0,0
1644035726.155105,2,0,0
1644035726.1561081,16,0,0
1644035726.158592,25,0,0
1644035726.15994,34,0,0
1644035726.162476,38,0,0
1644035726.164762,38,0,0
1644035726.166188,34,0,0
1644035726.168718,37,0,0
1644035726.169944,49,0,0
1644035726.172313,55,0,0
1644035726.17488,57,0,0
1644035726.17619,42,0,0
1644035726.178688,20,0,0
1644035726.179928,4,0,0
1644035726.182519,4,0,0
1644035726.183671,17,0,0
1644035726.186144,39,0,0
1644035726.188622,56,0,0
1644035726.1897368,64,0,0
1644035726.190909,65,0,0
1644035726.19363,58,0,0
1644035726.1961899,52,0,0
1644035726.197491,49,0,0
1644035726.199929,49,0,0
1644035726.2011409,58,0,0
1644035726.2036748,65,0,0
1644035726.205952,60,0,0
1644035726.2071638,68,0,0
1644035726.209995,80,0,0
1644035726.210954,82,0,0
1644035726.213494,83,0,0
1644035726.214756,82,0,0
1644035726.2172642,84,0,0
1644035726.219918,85,0,0
1644035726.221187,81,0,0
1644035726.222432,69,0,0
1644035726.224894,58,0,0
1644035726.227343,44,0,0
1644035726.228485,27,0,0
1644035726.2309918,7,0,0
1644035726.232149,-8,0,0
1644035726.234647,-4,0,0
1644035726.237458,8,0,0
1644035726.238679,4,0,0
1644035726.23974,-5,0,0
1644035726.242358,2,0,0
1644035726.2447062,12,0,0
1644035726.261159,21,0,0
1644035726.26242,27,0,0
1644035726.26476,35,0,0
1644035726.266426,33,0,0
1644035726.266528,24,0,0
1644035726.26662,23,0,0
1644035726.2667131,32,0,0
1644035726.2668018,49,0,0
1644035726.267095,66,0,0
1644035726.267232,72,0,0
1644035726.267322,69,0,0
1644035726.26864,69,0,0
1644035726.269923,71,0,0
1644035726.272414,72,0,0
1644035726.2733939,70,0,0
1644035726.276054,56,0,0
1644035726.277475,35,0,0
1644035726.2799182,25,0,0
1644035726.2809868,25,0,0
1644035726.283533,18,0,0
1644035726.286152,3,0,0
1644035726.2874181,2,0,0
1644035726.289723,18,0,0
1644035726.292299,38,0,0
1644035726.2936451,38,0,0
1644035726.294967,24,0,0
1644035726.2973151,24,0,0
1644035726.2986681,33,0,0
1644035726.301134,38,0,0
1644035726.30367,39,0,0
1644035726.30487,23,0,0
1644035726.371199,-2,0,0
1644035726.372395,-23,0,0
1644035726.3774238,-34,0,0
1644035726.378643,-26,0,0
1644035726.3827572,-4,0,0
1644035726.3829272,27,0,0
1644035726.383025,36,0,0
1644035726.383113,18,0,0
1644035726.383211,-7,0,0
1644035726.3833559,-18,0,0
1644035726.383446,-22,0,0
1644035726.383533,-24,0,0
1644035726.38362,-13,0,0
1644035726.383706,6,0,0
1644035726.3837922,20,0,0
1644035726.383877,6,0,0
1644035726.3839612,-3,0,0
1644035726.384046,5,0,0
1644035726.384131,24,0,0
1644035726.384215,38,0,0
1644035726.3843,27,0,0
1644035726.384384,10,0,0
1644035726.384469,8,0,0
1644035726.384554,19,0,0
1644035726.384638,26,0,0
1644035726.384722,20,0,0
1644035726.384806,2,0,0
1644035726.3848908,-2,0,0
1644035726.3849752,17,0,0
1644035726.385059,33,0,0
1644035726.385144,25,0,0
1644035726.385229,10,0,0
1644035726.385314,17,0,0
1644035726.385398,49,0,0
1644035726.385482,65,0,0
1644035726.385567,44,0,0
1644035726.3856509,12,0,0
1644035726.3858619,1,0,0
1644035726.3859599,8,0,0
1644035726.386048,21,0,0
1644035726.3874261,27,0,0
1644035726.388853,32,0,0
1644035726.3897338,29,0,0
1644035726.392247,33,0,0
1644035726.393634,16,0,0
1644035726.394976,-18,0,0
1644035726.397402,-34,0,0
1644035726.398734,-27,0,0
1644035726.4011688,-9,0,0
1644035726.402473,-5,0,0
1644035726.4049568,-4,0,0
1644035726.4060988,-1,0,0
1644035726.40864,-6,0,0
1644035726.409654,-12,0,0
1644035726.412242,-7,0,0
1644035726.414701,1,0,0
1644035726.416217,-7,0,0
1644035726.418587,-39,0,0
1644035726.419797,-67,0,0
1644035726.422444,-55,0,0
1644035726.4246569,-21,0,0
1644035726.425953,8,0,0
1644035726.4286442,24,0,0
1644035726.4299352,21,0,0
1644035726.432399,5,0,0
1644035726.433676,1,0,0
1644035726.436152,16,0,0
1644035726.437425,21,0,0
1644035726.4397461,4,0,0
1644035726.442355,-5,0,0
1644035726.44364,16,0,0
1644035726.446172,50,0,0
1644035726.447411,67,0,0
1644035726.4498339,64,0,0
1644035726.4524622,60,0,0
1644035726.4536479,50,0,0
1644035726.4549031,38,0,0
1644035726.4572968,43,0,0
1644035726.459758,56,0,0
1644035726.461163,66,0,0
1644035726.463547,70,0,0
1644035726.464906,70,0,0
1644035726.4674351,58,0,0
1644035726.4686441,37,0,0
1644035726.4711838,29,0,0
1644035726.4735491,49,0,0
1644035726.474645,64,0,0
1644035726.4774761,69,0,0
1644035726.478683,68,0,0
1644035726.481239,65,0,0
1644035726.482555,58,0,0
1644035726.484769,48,0,0
1644035726.486155,29,0,0
1644035726.488641,18,0,0
1644035726.4910111,4,0,0
1644035726.492225,-4,0,0
1644035726.494925,-4,0,0
1644035726.496166,-6,0,0
1644035726.4986691,0,0,0
1644035726.502526,23,0,0
1644035726.503646,52,0,0
1644035726.504912,67,0,0
1644035726.505975,56,0,0
1644035726.5085151,28,0,0
1644035726.509923,4,0,0
1644035726.512467,-3,0,0
1644035726.513758,-1,0,0
1644035726.516327,-1,0,0
1644035726.518649,-2,0,0
1644035726.520007,-3,0,0
1644035726.5224361,0,0,0
1644035726.5234802,-2,0,0
1644035726.5260758,10,0,0
1644035726.527476,50,0,0
1644035726.529923,87,0,0
1644035726.530966,93,0,0
1644035726.5336802,77,0,0
1644035726.536149,68,0,0
1644035726.5374238,72,0,0
1644035726.539715,83,0,0
1644035726.5410619,93,0,0
1644035726.5436459,103,0,0
1644035726.544981,97,0,0
1644035726.547533,76,0,0
1644035726.549963,65,0,0
1644035726.551139,66,0,0
1644035726.553649,76,0,0
1644035726.5548968,70,0,0
1644035726.557235,38,0,0
1644035726.5584588,16,0,0
1644035726.561165,20,0,0
1644035726.562485,40,0,0
1644035726.56494,55,0,0
1644035726.567418,56,0,0
1644035726.5686321,51,0,0
1644035726.5712068,48,0,0
1644035726.572469,45,0,0
1644035726.574899,42,0,0
1644035726.577479,38,0,0
1644035726.578651,34,0,0
1644035726.579884,27,0,0
1644035726.582526,27,0,0
1644035726.584917,24,0,0
1644035726.586148,25,0,0
1644035726.5887518,35,0,0
1644035726.5897322,42,0,0
1644035726.592291,44,0,0
1644035726.593632,34,0,0
1644035726.596156,5,0,0
1644035726.598688,-12,0,0
1644035726.599909,-17,0,0
1644035726.60245,-24,0,0
1644035726.604903,-28,0,0
1644035726.637407,-8,0,0
1644035726.638918,29,0,0
1644035726.641027,65,0,0
1644035726.6461709,74,0,0
1644035726.646272,70,0,0
1644035726.646365,65,0,0
1644035726.646455,64,0,0
1644035726.646544,59,0,0
1644035726.646635,45,0,0
1644035726.6467252,28,0,0
1644035726.646815,27,0,0
1644035726.646917,39,0,0
1644035726.647104,32,0,0
1644035726.6471941,11,0,0
1644035726.647282,-1,0,0
1644035726.647368,-9,0,0
1644035726.647454,0,0,0
1644035726.6475399,18,0,0
1644035726.647626,27,0,0
1644035726.647712,24,0,0
1644035726.648674,17,0,0
1644035726.6500852,26,0,0
1644035726.651176,43,0,0
1644035726.6524968,48,0,0
1644035726.654892,37,0,0
1644035726.65846,21,0,0
1644035726.6597939,18,0,0
1644035726.6611588,20,0,0
1644035726.662476,29,0,0
1644035726.663751,45,0,0
1644035726.668674,50,0,0
1644035726.6699672,52,0,0
1644035726.671187,65,0,0
1644035726.6724632,71,0,0
1644035726.673475,56,0,0
1644035726.674782,33,0,0
1644035726.677506,16,0,0
1644035726.678665,22,0,0
1644035726.6799119,42,0,0
1644035726.685028,56,0,0
1644035726.686178,61,0,0
1644035726.6874418,74,0,0
1644035726.689749,77,0,0
1644035726.6909618,65,0,0
1644035726.692184,50,0,0
1644035726.693666,35,0,0
1644035726.697419,25,0,0
1644035726.698739,17,0,0
1644035726.699965,2,0,0
1644035726.702424,8,0,0
1644035726.703649,28,0,0
1644035726.704896,38,0,0
1644035726.70731,26,0,0
1644035726.709779,24,0,0
1644035726.711166,50,0,0
1644035726.714905,76,0,0
1644035726.716362,89,0,0
1644035726.71747,86,0,0
1644035726.7199302,76,0,0
1644035726.721189,73,0,0
1644035726.722413,68,0,0
1644035726.724969,67,0,0
1644035726.7274802,74,0,0
1644035726.728651,84,0,0
1644035726.732439,81,0,0
1644035726.7337039,72,0,0
1644035726.734926,69,0,0
1644035726.736141,69,0,0
1644035726.7386382,60,0,0
1644035726.741164,48,0,0
1644035726.742326,38,0,0
1644035726.744983,43,0,0
1644035726.7473989,53,0,0
1644035726.7485561,44,0,0
1644035726.752428,19,0,0
1644035726.753653,11,0,0
1644035726.7549,36,0,0
1644035726.756026,60,0,0
1644035726.758495,67,0,0
1644035726.759737,55,0,0
1644035726.7624419,38,0,0
1644035726.7648242,17,0,0
1644035726.7662752,9,0,0
1644035726.767472,32,0,0
1644035726.769886,56,0,0
1644035726.772531,75,0,0
1644035726.773433,86,0,0
1644035726.775949,92,0,0
1644035726.777473,107,0,0
1644035726.7799308,114,0,0
1644035726.78099,96,0,0
1644035726.783552,55,0,0
1644035726.784982,13,0,0
1644035726.787434,-1,0,0
1644035726.789736,22,0,0
1644035726.791003,59,0,0
1644035726.793646,85,0,0
1644035726.794981,83,0,0
1644035726.797506,76,0,0
1644035726.7987359,88,0,0
1644035726.8011642,98,0,0
1644035726.8036501,88,0,0
1644035726.8049421,73,0,0
1644035726.8072488,57,0,0
1644035726.8084228,49,0,0
1644035726.811161,50,0,0
1644035726.812502,50,0,0
1644035726.814943,45,0,0
1644035726.817295,55,0,0
1644035726.818644,71,0,0
1644035726.821192,73,0,0
1644035726.822397,64,0,0
1644035726.824887,41,0,0
1644035726.825925,13,0,0
1644035726.828649,10,0,0
1644035726.830987,40,0,0
1644035726.832437,68,0,0
1644035726.834922,66,0,0
1644035726.836141,48,0,0
1644035726.8386428,39,0,0
1644035726.839692,29,0,0
1644035726.842317,17,0,0
1644035726.84368,6,0,0
1644035726.8461728,0,0,0
1644035726.848684,-4,0,0
1644035726.849909,5,0,0
1644035726.8524292,20,0,0
1644035726.853672,26,0,0
1644035726.8560178,11,0,0
1644035726.857226,1,0,0
